SiGe 10pct
X;Y;
-1.753;3.267;-79.277;-78.669;-78.062;-77.454;-76.847;-76.239;-75.632;-75.024;-74.417;-73.810;-73.203;-72.595;-71.988;-71.381;-70.774;-70.167;-69.560;-68.954;-68.347;-67.740;-67.133;-66.527;-65.920;-65.314;-64.707;-64.101;-63.495;-62.888;-62.282;-61.676;-61.070;-60.464;-59.858;-59.252;-58.646;-58.040;-57.434;-56.828;-56.223;-55.617;-55.011;-54.406;-53.800;-53.195;-52.590;-51.984;-51.379;-50.774;-50.169;-49.563;-48.958;-48.353;-47.748;-47.143;-46.539;-45.934;-45.329;-44.724;-44.120;-43.515;-42.911;-42.306;-41.702;-41.097;-40.493;-39.889;-39.285;-38.680;-38.076;-37.472;-36.868;-36.264;-35.661;-35.057;-34.453;-33.849;-33.246;-32.642;-32.038;-31.435;-30.831;-30.228;-29.625;-29.021;-28.418;-27.815;-27.212;-26.609;-26.006;-25.403;-24.800;-24.197;-23.594;-22.991;-22.389;-21.786;-21.183;-20.581;-19.978;-19.376;-18.773;-18.171;-17.569;-16.967;-16.364;-15.762;-15.160;-14.558;-13.956;-13.354;-12.752;-12.151;-11.549;-10.947;-10.346;-9.744;-9.142;-8.541;-7.940;-7.338;-6.737;-6.136;-5.534;-4.933;-4.332;-3.731;-3.130;-2.529;-1.928;-1.327;-0.727;-0.126;0.475;1.075;1.676;2.277;2.877;3.477;4.078;4.678;5.278;5.879;6.479;7.079;7.679;8.279;8.879;9.479;10.078;10.678;11.278;11.878;12.477;13.077;13.676;14.276;14.875;15.474;16.074;16.673;17.272;17.871;18.470;19.069;19.668;20.267;20.866;21.465;22.064;22.662;23.261;23.860;24.458;25.057;25.655;26.254;26.852;27.450;28.048;28.647;29.245;29.843;30.441;31.039;31.637;32.234;32.832;33.430;34.028;34.625;35.223;35.820;36.418;37.015;37.613;38.210;38.807;39.405;40.002;40.599;41.196;41.793;42.390;42.987;43.584;44.180;44.777;45.374;45.970;46.567;47.164;47.760;48.356;48.953;49.549;50.145;50.742;51.338;51.934;52.530;53.126;53.722;54.318;54.913;55.509;56.105;56.701;57.296;57.892;58.487;59.083;59.678;60.274;60.869;61.464;62.059;62.654;63.250;63.845;64.440;65.034;65.629;66.224;66.819;67.414;68.008;68.603;69.197;69.792;70.386;70.981;71.575;72.169;72.764;73.358;73.952;74.546;75.140;75.734;76.328;76.922;77.516;78.109;78.703;79.297;79.890;80.484;81.077;81.671;82.264;82.858;83.451;84.044;84.637;85.230;85.823;86.416;87.009;87.602;88.195;88.788;89.381;89.973;90.566;91.159;91.751;92.344;92.936;93.528;94.121;94.713;95.305;95.897;96.489;97.082;97.674;98.265;98.857;99.449;100.041;100.633;101.224;101.816;102.408;102.999;103.591;104.182;104.773;105.365;105.956;106.547;107.138;107.729;108.321;108.912;109.502;110.093;110.684;111.275;111.866;112.456;113.047;113.638;114.228;114.819;115.409;115.999;116.590;117.180;117.770;118.360;118.950;119.540;120.130;120.720;121.310;121.900;122.490;123.080;123.669;124.259;124.848;125.438;126.027;126.617;127.206;127.795;128.385;128.974;129.563;130.152;130.741;131.330;131.919;132.508;133.097;133.685;134.274;134.863;135.451;136.040;136.629;137.217;137.805;138.394;138.982;139.570;140.158;140.747;141.335;141.923;142.511;143.099;143.686;144.274;144.862;145.450;146.037;146.625;147.213;147.800;148.387;148.975;149.562;150.150;150.737;151.324;151.911;152.498;153.085;153.672;154.259;154.846;155.433;156.019;156.606;157.193;157.779;158.366;158.952;159.539;160.125;160.712;161.298;161.884;162.470;163.056;163.643;164.229;164.814;165.400;165.986;166.572;167.158;167.744;168.329;168.915;169.500;170.086;170.671;171.257;171.842;172.427;173.012;173.598;174.183;174.768;175.353;175.938;176.523;177.108;177.692;178.277;178.862;179.446;180.031;180.616;181.200;181.784;182.369;182.953;183.537;184.122;184.706;185.290;185.874;186.458;187.042;187.626;188.210;188.794;189.377;189.961;190.545;191.128;191.712;192.295;192.879;193.462;194.045;194.629;195.212;195.795;196.378;196.961;197.544;198.127;198.710;199.293;199.876;200.458;201.041;201.624;202.206;202.789;203.371;203.954;204.536;205.118;205.701;206.283;206.865;207.447;208.029;208.611;209.193;209.775;210.357;210.939;211.520;212.102;212.684;213.265;213.847;214.428;215.010;215.591;216.172;216.754;217.335;217.916;218.497;219.078;219.659;220.240;220.821;221.402;221.983;222.564;223.144;223.725;224.305;224.886;225.466;226.047;226.627;227.208;227.788;228.368;228.948;229.528;230.108;230.688;231.268;231.848;232.428;233.008;233.588;234.167;234.747;235.326;235.906;236.485;237.065;237.644;238.224;238.803;239.382;239.961;240.540;241.119;241.698;242.277;242.856;243.435;244.014;244.593;245.171;245.750;246.328;246.907;247.485;248.064;248.642;249.221;249.799;250.377;250.955;251.533;252.111;252.689;253.267;253.845;254.423;255.001;255.579;256.156;256.734;257.311;257.889;258.466;259.044;259.621;260.199;260.776;261.353;261.930;262.507;263.084;263.661;264.238;264.815;265.392;265.969;266.546;267.122;267.699;268.275;268.852;269.428;270.005;270.581;271.158;271.734;272.310;272.886;273.462;274.038;274.614;275.190;275.766;276.342;276.918;277.494;278.069;278.645;279.220;279.796;280.372;280.947;281.522;282.098;282.673;283.248;283.823;284.398;284.973;285.548;286.123;286.698;287.273;287.848;288.423;288.997;289.572;290.147;290.721;291.296;291.870;292.444;293.019;293.593;294.167;294.741;295.315;295.890;296.464;297.038;297.611;298.185;298.759;299.333;299.907;300.480;301.054;301.627;302.201;302.774;303.348;303.921;304.494;305.067;305.641;306.214;306.787;307.360;307.933;308.506;309.078;309.651;310.224;310.797;311.369;311.942;312.514;313.087;313.659;314.232;314.804;315.376;315.949;316.521;317.093;317.665;318.237;318.809;319.381;319.953;320.525;321.096;321.668;322.240;322.811;323.383;323.954;324.526;325.097;325.668;326.240;326.811;327.382;327.953;328.524;329.095;329.666;330.237;330.808;331.379;331.950;332.520;333.091;333.662;334.232;334.803;335.373;335.944;336.514;337.084;337.654;338.225;338.795;339.365;339.935;340.505;341.075;341.645;342.214;342.784;343.354;343.924;344.493;345.063;345.632;346.202;346.771;347.340;347.910;348.479;349.048;349.617;350.186;350.755;351.324;351.893;352.462;353.031;353.600;354.168;354.737;355.306;355.874;356.443;357.011;357.580;358.148;358.716;359.285;359.853;360.421;360.989;361.557;362.125;362.693;363.261;363.829;364.396;364.964;365.532;366.099;366.667;367.235;367.802;368.369;368.937;369.504;370.071;370.639;371.206;371.773;372.340;372.907;373.474;374.041;374.607;375.174;375.741;376.308;376.874;377.441;378.007;378.574;379.140;379.707;380.273;380.839;381.405;381.972;382.538;383.104;383.670;384.236;384.802;385.367;385.933;386.499;387.065;387.630;388.196;388.761;389.327;389.892;390.458;391.023;391.588;392.154;392.719;393.284;393.849;394.414;394.979;395.544;396.109;396.673;397.238;397.803;398.368;398.932;399.497;400.061;400.626;401.190;401.754;402.319;402.883;403.447;404.011;404.575;405.139;405.703;406.267;406.831;407.395;407.959;408.522;409.086;409.650;410.213;410.777;411.340;411.903;412.467;413.030;413.593;414.157;414.720;415.283;415.846;416.409;416.972;417.535;418.097;418.660;419.223;419.786;420.348;420.911;421.473;422.036;422.598;423.160;423.723;424.285;424.847;425.409;425.971;426.533;427.095;427.657;428.219;428.781;429.343;429.905;430.466;431.028;431.590;432.151;432.713;433.274;433.835;434.397;434.958;435.519;436.080;436.641;437.202;437.763;438.324;438.885;439.446;440.007;440.568;441.128;441.689;442.250;442.810;443.371;443.931;444.491;445.052;445.612;446.172;446.732;447.293;447.853;448.413;448.973;449.532;450.092;450.652;451.212;451.772;452.331;452.891;453.450;454.010;454.569;455.129;455.688;456.247;456.807;457.366;457.925;458.484;459.043;459.602;460.161;460.720;461.279;461.837;462.396;462.955;463.513;464.072;464.630;465.189;465.747;466.306;466.864;467.422;467.980;468.539;469.097;469.655;470.213;470.771;471.328;471.886;472.444;473.002;473.560;474.117;474.675;475.232;475.790;476.347;476.904;477.462;478.019;478.576;479.133;479.691;480.248;480.805;481.362;481.918;482.475;483.032;483.589;484.146;484.702;485.259;485.815;486.372;486.928;487.485;488.041;488.597;489.153;489.710;490.266;490.822;491.378;491.934;492.490;493.046;493.601;494.157;494.713;495.269;495.824;496.380;496.935;497.491;498.046;498.601;499.157;499.712;500.267;500.822;501.377;501.932;502.487;503.042;503.597;504.152;504.707;505.262;505.816;506.371;506.925;507.480;508.034;508.589;509.143;509.697;510.252;510.806;511.360;511.914;512.468;513.022;513.576;514.130;514.684;515.238;515.791;516.345;516.899;517.452;518.006;518.559;519.113;519.666;520.220;520.773;521.326;521.879;522.432;522.985;523.538;524.091;524.644;525.197;525.750;526.303;526.855;527.408;527.961;528.513;529.066;529.618;530.171;530.723;531.275;531.827;532.380;532.932;533.484;534.036;534.588;535.140;535.692;536.244;536.795;537.347;537.899;538.450;539.002;539.553;540.105;540.656;541.208;541.759;542.310;542.861;543.413;543.964;544.515;545.066;545.617;546.168;546.719;547.269;547.820;548.371;548.921;549.472;550.023;550.573;551.123;551.674;552.224;552.774;553.325;553.875;554.425;554.975;555.525;556.075;556.625;557.175;557.725;558.274;558.824;559.374;559.923;560.473;561.022;561.572;562.121;562.671;563.220;563.769;564.318;564.868;565.417;565.966;566.515;567.064;567.613;568.161;568.710;569.259;569.808;570.356;570.905;571.453;572.002;572.550;573.099;573.647;574.195;574.743;575.292;575.840;576.388;576.936;577.484;578.032;578.579;579.127;579.675;580.223;580.770;581.318;581.866;582.413;582.960;583.508;584.055;584.603;585.150;585.697;586.244;586.791;587.338;587.885;588.432;588.979;589.526;590.073;590.619;591.166;591.713;592.259;592.806;593.352;593.899;594.445;594.991;595.538;596.084;596.630;597.176;597.722;598.268;598.814;599.360;599.906;600.452;600.997;601.543;602.089;602.634;603.180;603.725;604.271;604.816;605.361;605.907;606.452;606.997;607.542;608.087;608.632;609.177;609.722;610.267;610.812;611.357;611.901;612.446;612.991;613.535;614.080;614.624;615.169;615.713;616.257;616.802;617.346;617.890;618.434;618.978;619.522;620.066;620.610;621.154;621.698;622.241;622.785;623.329;623.872;624.416;624.959;625.503;626.046;626.590;627.133;627.676;628.219;628.762;629.305;629.848;630.391;630.934;631.477;632.020;632.563;633.106;633.648;634.191;634.733;635.276;635.818;636.361;636.903;637.445;637.988;638.530;639.072;639.614;640.156;640.698;641.240;641.782;642.324;642.866;643.407;643.949;644.491;645.032;645.574;646.115;646.657;647.198;647.740;648.281;648.822;649.363;649.904;650.445;650.986;651.527;652.068;652.609;653.150;653.691;654.232;654.772;655.313;655.853;656.394;656.934;657.475;658.015;658.555;659.096;659.636;660.176;660.716;661.256;661.796;662.336;662.876;663.416;663.956;664.495;665.035;665.575;666.114;666.654;667.193;667.733;668.272;668.812;669.351;669.890;670.429;670.968;671.507;672.046;672.585;673.124;673.663;674.202;674.741;675.280;675.818;676.357;676.895;677.434;677.972;678.511;679.049;679.588;680.126;680.664;681.202;681.740;682.278;682.816;683.354;683.892;684.430;684.968;685.506;686.043;686.581;687.119;687.656;688.194;688.731;689.268;689.806;690.343;690.880;691.417;691.955;692.492;693.029;693.566;694.103;694.640;695.176;695.713;696.250;696.787;697.323;697.860;698.396;698.933;699.469;700.006;700.542;701.078;701.614;702.151;702.687;703.223;703.759;704.295;704.831;705.366;705.902;706.438;706.974;707.509;708.045;708.581;709.116;709.651;710.187;710.722;711.258;711.793;712.328;712.863;713.398;713.933;714.468;715.003;715.538;716.073;716.608;717.142;717.677;718.212;718.746;719.281;719.815;720.350;720.884;721.419;721.953;722.487;723.021;723.555;724.089;724.623;725.157;725.691;726.225;726.759;727.293;727.827;728.360;728.894;729.427;729.961;730.494;731.028;731.561;732.094;732.628;733.161;733.694;734.227;734.760;735.293;735.826;736.359;736.892;737.425;737.958;738.490;739.023;739.555;740.088;740.620;741.153;741.685;742.218;742.750;743.282;743.814;744.347;744.879;745.411;745.943;746.475;747.006;747.538;748.070;748.602;749.134;749.665;750.197;750.728;751.260;751.791;752.323;752.854;753.385;753.916;754.448;754.979;755.510;756.041;756.572;757.103;757.634;758.164;758.695;759.226;759.756;760.287;760.818;761.348;761.879;762.409;762.939;763.470;764.000;764.530;765.060;765.590;766.121;766.651;767.180;767.710;768.240;768.770;769.300;769.829;770.359;770.889;771.418;771.948;772.477;773.007;773.536;774.065;774.594;775.124;775.653;776.182;776.711;777.240;777.769;778.298;778.827;779.355;779.884;780.413;780.941;781.470;781.999;782.527;783.055;783.584;784.112;784.640;785.169;785.697;786.225;786.753;787.281;787.809;788.337;788.865;789.393;789.920;790.448;790.976;791.503;792.031;792.559;793.086;793.613;794.141;794.668;795.195;795.723;796.250;796.777;797.304;797.831;798.358;798.885;799.412;799.938;800.465;800.992;801.519;802.045;802.572;803.098;803.625;804.151;804.677;805.204;805.730;806.256;806.782;807.308;807.835;808.361;808.886;809.412;809.938;810.464;810.990;811.515;812.041;812.567;813.092;813.618;814.143;814.669;815.194;815.719;816.244;816.770;817.295;817.820;818.345;818.870;819.395;819.920;820.445;820.969;821.494;822.019;822.543;823.068;823.592;824.117;824.641;825.166;825.690;826.214;826.739;827.263;827.787;828.311;828.835;829.359;829.883;830.407;830.931;831.454;831.978;832.502;833.025;833.549;834.072;834.596;835.119;835.643;836.166;836.689;837.212;837.736;838.259;838.782;839.305;839.828;840.351;840.874;841.396;841.919;842.442;842.965;843.487;844.010;844.532;845.055;845.577;846.099;846.622;847.144;847.666;848.188;848.710;849.232;849.754;850.276;850.798;851.320;851.842;852.364;852.885;853.407;853.929;854.450;854.972;855.493;856.015;856.536;857.057;857.578;858.100;858.621;859.142;859.663;860.184;860.705;861.226;861.747;862.267;862.788;863.309;863.830;864.350;864.871;865.391;865.912;866.432;866.952;867.473;867.993;868.513;869.033;869.553;870.073;870.593;871.113;871.633;872.153;872.673;873.192;873.712;874.232;874.751;875.271;875.790;876.310;876.829;877.348;877.868;878.387;878.906;879.425;879.944;880.463;880.982;881.501;882.020;882.539;883.058;883.577;884.095;884.614;885.132;885.651;886.169;886.688;887.206;887.725;888.243;888.761;889.279;889.797;890.315;890.833;891.351;891.869;892.387;892.905;893.423;893.941;894.458;894.976;895.493;896.011;896.528;897.046;897.563;898.080;898.598;899.115;899.632;900.149;900.666;901.183;901.700;902.217;902.734;903.251;903.768;904.284;904.801;905.318;905.834;906.351;906.867;907.384;907.900;908.416;908.933;909.449;909.965;910.481;910.997;911.513;912.029;912.545;913.061;913.577;914.092;914.608;915.124;915.639;916.155;916.670;917.186;917.701;918.217;918.732;919.247;919.762;920.278;920.793;921.308;921.823;922.338;922.853;923.367;923.882;924.397;924.912;925.426;925.941;926.456;926.970;927.485;927.999;928.513;929.028;929.542;930.056;930.570;931.084;931.598;932.112;932.626;933.140;933.654;934.168;934.682;935.195;935.709;936.223;936.736;937.250;937.763;938.276;938.790;939.303;939.816;940.330;940.843;941.356;941.869;942.382;942.895;943.408;943.921;944.433;944.946;945.459;945.972;946.484;946.997;947.509;948.022;948.534;949.046;949.559;950.071;950.583;951.095;951.607;952.119;952.631;953.143;953.655;954.167;954.679;955.191;955.702;956.214;956.726;957.237;957.749;958.260;958.771;959.283;959.794;960.305;960.817;961.328;961.839;962.350;962.861;963.372;963.883;964.394;964.904;965.415;965.926;966.436;966.947;967.458;967.968;968.479;968.989;969.499;970.010;970.520;971.030;971.540;972.050;972.560;973.070;973.580;974.090;974.600;975.110;975.620;976.129;976.639;977.149;977.658;978.168;978.677;979.186;979.696;980.205;980.714;981.224;981.733;982.242;982.751;983.260;983.769;984.278;984.787;985.295;985.804;986.313;986.821;987.330;987.839;988.347;988.856;989.364;989.872;990.381;990.889;991.397;991.905;992.413;992.921;993.429;993.937;994.445;994.953;995.461;995.969;996.476;996.984;997.492;997.999;998.507;999.014;999.521;1000.029;1000.536;1001.043;1001.551;1002.058;1002.565;1003.072;1003.579;1004.086;1004.593;1005.100;1005.606;1006.113;1006.620;1007.127;1007.633;1008.140;1008.646;1009.153;1009.659;1010.165;1010.672;1011.178;1011.684;1012.190;1012.696;1013.202;1013.709;1014.214;1014.720;1015.226;1015.732;1016.238;1016.743;1017.249;1017.755;1018.260;1018.766;1019.271;1019.777;1020.282;1020.787;1021.293;1021.798;1022.303;1022.808;1023.313;1023.818;1024.323;1024.828;1025.333;1025.838;1026.342;1026.847;1027.352;1027.856;1028.361;1028.866;1029.370;1029.874;1030.379;1030.883;1031.387;1031.892;1032.396;1032.900;1033.404;1033.908;1034.412;1034.916;1035.420;1035.924;1036.427;1036.931;1037.435;1037.938;1038.442;1038.945;1039.449;1039.952;1040.456;1040.959;1041.462;1041.965;1042.469;1042.972;1043.475;1043.978;1044.481;1044.984;1045.487;1045.989;1046.492;1046.995;1047.498;1048.000;1048.503;1049.005;1049.508;1050.010;1050.513;1051.015;1051.517;1052.019;1052.522;1053.024;1053.526;1054.028;1054.530;1055.032;
