460.372070	-3.434672
461.425780	-1.055021
462.479500	8.447225
463.532230	1.332774
464.584960	-1.034866
465.637700	-5.778771
466.690430	-10.524581
467.742200	8.490332
468.794920	3.745473
469.846680	-1.001294
470.898440	8.516185
471.949220	-0.987876
473.000980	-3.359810
474.051760	6.162901
475.102540	-3.347350
476.153320	1.419024
477.204100	15.709490
478.253900	-3.328666
479.303700	8.585055
480.353520	-0.934242
481.403320	-3.309992
482.452150	-10.452549
483.501950	1.469253
484.550780	-15.210711
485.599600	1.483592
486.647460	-5.663723
487.696300	-3.272678
488.744140	6.276641
489.792000	-3.260251
490.839840	1.519415
491.886720	1.526573
492.934570	-8.016968
493.981450	1.540893
495.028320	8.713924
496.075200	1.555205
497.121100	1.562356
498.167970	1.569511
499.213870	-5.594903
500.259770	1.583812
501.304700	-5.583452
502.350600	-0.793837
503.395500	-5.572002
504.440430	-5.566279
505.485350	4.012902
506.529300	4.020513
507.574220	1.633817
508.618160	-7.938184
509.662100	6.438606
510.706050	-0.740504
511.749020	-5.526253
512.792970	6.462846
513.835940	-3.117675
514.878900	-3.111491
515.921900	1.690882
516.963870	1.698005
518.005860	-10.290066
519.047850	1.712252
520.089840	-3.080592
521.131840	8.927862
522.173800	-3.068238
523.214840	-10.266261
524.255860	-5.457763
525.296900	-10.256746
526.336900	-0.640740
527.377900	-10.247235
528.417970	1.776296
529.458000	1.783404
530.498050	-10.232976
531.537100	4.202783
532.577150	-12.629113
533.616200	1.811822
534.655300	-2.994237
535.694340	-2.988077
536.732400	-0.574401
537.770500	4.248204
538.809600	-7.786531
539.846700	1.854402
540.884770	-2.957306
541.922850	6.688327
542.959960	-5.355345
543.997100	-5.349666
545.034200	9.123681
546.071300	-2.926563
547.107400	1.904013
548.143550	1.911092
549.179700	-0.494983
550.215800	1.925250
551.251950	-7.724038
552.287100	-12.547958
553.323240	-5.298606
554.358400	1.953550
555.392600	1.960617
556.427730	-2.865178
557.461900	-0.442147
558.497100	-5.270282
559.531250	-7.682456
560.564450	4.414250
561.598630	2.003009
562.631840	-10.086122
563.666000	6.856541
564.699200	-0.395985
565.731450	6.872517
566.764650	-5.225023
567.796900	9.310064
568.829100	2.052396
569.861300	-10.053083
