954.17	1299.78
952.674	1262.98
951.18	1316.39
949.686	1274.45
948.189	1250.92
946.695	1222.38
945.199	1280.78
943.705	1349.2
942.209	1315.64
940.713	1323.86
939.219	1281.95
937.723	1136.42
936.227	1132.96
934.73	995.833
933.232	975.681
931.736	932.144
930.24	912
928.742	921.922
927.246	838.323
925.748	818.193
924.252	899.912
922.754	699.482
921.256	821.255
919.758	772.759
918.26	730.949
916.762	734.201
915.264	700.746
913.766	650.615
912.266	703.915
910.768	670.473
909.268	673.726
907.77	673.644
906.27	685.231
904.77	655.139
903.27	661.724
901.77	704.972
900.27	679.886
898.77	644.809
897.27	688.04
895.768	657.967
894.268	644.557
892.766	622.823
891.264	677.687
889.762	675.932
888.26	729.109
886.758	647.454
885.256	625.731
883.754	662.252
882.252	655.505
880.748	655.414
879.246	645.342
877.742	711.772
876.238	686.729
874.734	724.87
873.23	679.884
871.727	694.744
870.223	701.291
868.717	707.835
867.213	664.536
865.707	676.066
864.203	672.644
862.697	705.756
861.191	703.99
859.686	693.923
858.18	692.158
856.674	708.649
855.166	681.991
853.66	665.295
852.152	680.122
850.645	683.334
849.137	704.786
847.629	683.121
846.121	729.432
844.613	694.508
843.105	720.915
841.596	729.085
840.088	714.058
838.578	733.821
837.068	741.984
835.559	748.487
834.049	784.791
832.539	787.974
831.027	814.327
829.518	825.777
828.006	782.621
826.496	808.961
824.984	861.756
823.473	853.343
821.961	901.151
820.447	829.912
818.936	829.772
817.424	799.884
815.91	804.705
814.396	786.395
812.883	799.475
811.369	774.565
809.855	741.407
808.342	736.326
806.826	765.911
805.313	777.33
803.797	777.195
802.281	757.262
800.766	707.643
799.25	735.556
797.734	758.511
796.217	745.188
794.701	771.43
793.184	781.181
791.666	772.803
790.148	797.377
788.631	780.762
787.113	830.029
785.596	788.714
784.076	811.62
782.559	819.703
781.039	781.704
779.52	771.689
778	824.191
776.48	789.5
774.959	761.399
773.439	810.585
771.918	729.885
770.396	759.335
768.875	762.482
767.354	795.2
765.832	821.335
764.311	845.818
762.787	825.956
761.264	838.935
759.742	755.065
758.219	850.109
756.695	884.407
755.17	869.476
753.646	887.354
752.121	875.707
750.598	854.227
749.072	826.197
747.547	840.791
746.021	809.497
744.496	815.896
742.969	850.139
